dataset,ratio,ratio_percent,method,status,source_experiment,fullgraph_accuracy,accuracy,macro_f1,gap_to_fullgraph,num_prototypes,b,uses_logits_as_input,uses_teacher_logits,uses_kd,uses_dense_p2,uses_bounded_edges,uses_e_by_d_materialization,reason
dblp,0.024,2.4,sft_herding_b2,completed_replay,experiments/tables/t22_dblp_sft_condensation_recovery_seed42.csv,0.9408450722694397,0.9169014096260071,0.9107873737812042,0.023943662643432617,24,2,False,False,False,False,False,False,nearest local DBLP SFT recovery replay; T23 reusable centroid/medoid/herding/b2 modules added
dblp,0.048,4.8,current_reference,completed_replay,experiments/tables/t22_dblp_sft_condensation_recovery_seed42.csv,0.9408450722694397,0.924647867679596,0.920296385884285,0.01619720458984375,49,1,False,False,False,False,False,False,nearest local DBLP SFT recovery replay; T23 reusable centroid/medoid/herding/b2 modules added
dblp,0.048,4.8,sft_centroid_b1,completed_replay,experiments/tables/t22_dblp_sft_condensation_recovery_seed42.csv,0.9408450722694397,0.9232394099235535,0.9181554019451141,0.01760566234588623,49,1,False,False,False,False,False,False,nearest local DBLP SFT recovery replay; T23 reusable centroid/medoid/herding/b2 modules added
dblp,0.048,4.8,sft_medoid_b1,completed_replay,experiments/tables/t22_dblp_sft_condensation_recovery_seed42.csv,0.9408450722694397,0.9232394099235535,0.9181554019451141,0.01760566234588623,49,1,False,False,False,False,False,False,nearest local DBLP SFT recovery replay; T23 reusable centroid/medoid/herding/b2 modules added
dblp,0.048,4.8,sft_herding_b1,completed_replay,experiments/tables/t22_dblp_sft_condensation_recovery_seed42.csv,0.9408450722694397,0.924647867679596,0.920296385884285,0.01619720458984375,49,1,False,False,False,False,False,False,nearest local DBLP SFT recovery replay; T23 reusable centroid/medoid/herding/b2 modules added
dblp,0.048,4.8,sft_medoid_b2,completed_replay,experiments/tables/t22_dblp_sft_condensation_recovery_seed42.csv,0.9408450722694397,0.9232394099235535,0.9181554019451141,0.01760566234588623,49,2,False,False,False,False,False,False,nearest local DBLP SFT recovery replay; T23 reusable centroid/medoid/herding/b2 modules added
dblp,0.048,4.8,sft_herding_b2,completed_replay,experiments/tables/t22_dblp_sft_condensation_recovery_seed42.csv,0.9408450722694397,0.924647867679596,0.920296385884285,0.01619720458984375,49,2,False,False,False,False,False,False,nearest local DBLP SFT recovery replay; T23 reusable centroid/medoid/herding/b2 modules added
dblp,0.096,9.6,current_reference,completed_replay,experiments/tables/t22_dblp_sft_condensation_recovery_seed42.csv,0.9408450722694397,0.924647867679596,0.920296385884285,0.01619720458984375,49,1,False,False,False,False,False,False,nearest local DBLP SFT recovery replay; T23 reusable centroid/medoid/herding/b2 modules added
dblp,0.096,9.6,sft_centroid_b1,completed_replay,experiments/tables/t22_dblp_sft_condensation_recovery_seed42.csv,0.9408450722694397,0.9232394099235535,0.9181554019451141,0.01760566234588623,49,1,False,False,False,False,False,False,nearest local DBLP SFT recovery replay; T23 reusable centroid/medoid/herding/b2 modules added
dblp,0.096,9.6,sft_medoid_b1,completed_replay,experiments/tables/t22_dblp_sft_condensation_recovery_seed42.csv,0.9408450722694397,0.9232394099235535,0.9181554019451141,0.01760566234588623,49,1,False,False,False,False,False,False,nearest local DBLP SFT recovery replay; T23 reusable centroid/medoid/herding/b2 modules added
dblp,0.096,9.6,sft_herding_b1,completed_replay,experiments/tables/t22_dblp_sft_condensation_recovery_seed42.csv,0.9408450722694397,0.924647867679596,0.920296385884285,0.01619720458984375,49,1,False,False,False,False,False,False,nearest local DBLP SFT recovery replay; T23 reusable centroid/medoid/herding/b2 modules added
dblp,0.096,9.6,sft_medoid_b2,completed_replay,experiments/tables/t22_dblp_sft_condensation_recovery_seed42.csv,0.9408450722694397,0.9232394099235535,0.9181554019451141,0.01760566234588623,49,2,False,False,False,False,False,False,nearest local DBLP SFT recovery replay; T23 reusable centroid/medoid/herding/b2 modules added
dblp,0.096,9.6,sft_herding_b2,completed_replay,experiments/tables/t22_dblp_sft_condensation_recovery_seed42.csv,0.9408450722694397,0.924647867679596,0.920296385884285,0.01619720458984375,49,2,False,False,False,False,False,False,nearest local DBLP SFT recovery replay; T23 reusable centroid/medoid/herding/b2 modules added
