dataset,seed,ratio,ratio_percent,status,method,loss_type,model,projection_type,requested_target_budget,effective_target_prototypes,shadow_nodes_total,condensed_nodes_total,condensed_edges_total,effective_target_ratio,condensed_node_ratio_to_train_target,accuracy,macro_f1,predicted_classes,skeleton_coverage_mean,residual_energy_mean,shadow_recon_err_mean,condense_s,train_s,infer_s,peak_cpu_ram_gb,peak_gpu_ram_gb,source_log
ogbn-products,42,0.12,12.0,completed,Shadow-HGC-R-1,,relation_linear,random,23594,22782,11392,34174,225346,0.11587111868372199,0.17381176410751978,0.5891149640083313,0.26432562370764767,40,0.4379811131253648,0.8308486467348539,0.3558283063576445,836.6175992,19.057227600000033,17.180396799999926,,,experiments\logs\medium_ratio_sweep_seed42_20260608\ogbn-products_r0p12_seed42.json
