dataset,method,seed,requested_full_node_ratio,target_prototypes,shadow_nodes,total_condensed_edges,accuracy,macro_f1,predicted_class_count,status,p0a_alltrain_acc,p0b_self_fit_acc,p0d_prototype_oracle_acc,p0d_centroid_oracle_acc,training_time,inference_time,condensation_time,peak_cpu_ram,peak_gpu_ram,cache_bytes,train_class_counts_json,selected_class_counts_json,predicted_class_counts_json,coverage_gap_l1,coverage_gap_l2,uca_num_domains,uca_domain_seed,uca_scope,trainer_recipe,trainer_balanced_batches,trainer_label_smoothing,trainer_mixup_alpha,notes
ogbn-products,products_uca_hybrid_balanced_trainer,42,0.0025,6123,0,6123,0.6404702743809451,0.344996145725478,30,completed_long,,,,,3.0055637000000104,4.318961600000023,0.12039769999998384,1.2389640808105469,0.0,209984820,"{""0"": 11332, ""1"": 12290, ""10"": 4311, ""11"": 3348, ""12"": 2755, ""13"": 10757, ""14"": 287, ""15"": 2515, ""16"": 461, ""17"": 4245, ""18"": 662, ""19"": 1237, ""2"": 10941, ""20"": 2047, ""21"": 1313, ""22"": 64, ""23"": 526, ""24"": 200, ""25"": 93, ""26"": 75, ""27"": 4, ""28"": 84, ""29"": 152, ""3"": 13153, ""30"": 9, ""31"": 25, ""32"": 33, ""33"": 3, ""34"": 2, ""35"": 8, ""36"": 2, ""37"": 3, ""38"": 1, ""39"": 1, ""4"": 60630, ""40"": 1, ""41"": 1, ""5"": 3932, ""6"": 15305, ""7"": 16615, ""8"": 10926, ""9"": 6266}","{""0"": 314, ""1"": 405, ""10"": 112, ""11"": 139, ""12"": 55, ""13"": 257, ""14"": 20, ""15"": 138, ""16"": 10, ""17"": 128, ""18"": 23, ""19"": 37, ""2"": 464, ""20"": 73, ""21"": 27, ""22"": 3, ""23"": 13, ""24"": 12, ""25"": 4, ""26"": 4, ""28"": 7, ""29"": 11, ""3"": 355, ""32"": 2, ""4"": 1801, ""5"": 91, ""6"": 433, ""7"": 792, ""8"": 150, ""9"": 243}","{""0"": 77507, ""1"": 82902, ""10"": 108701, ""11"": 27771, ""12"": 90908, ""13"": 127817, ""14"": 1911, ""15"": 26077, ""16"": 43264, ""17"": 43817, ""18"": 70305, ""19"": 65844, ""2"": 99334, ""20"": 23116, ""21"": 41710, ""22"": 509, ""23"": 54203, ""24"": 14552, ""25"": 3446, ""26"": 3432, ""28"": 3299, ""29"": 1139, ""3"": 129782, ""32"": 1122, ""4"": 415259, ""5"": 35504, ""6"": 246268, ""7"": 150016, ""8"": 171393, ""9"": 52183}",0.009966653934018126,0.0007252077855461649,256,42,train_target_signature,balanced_sqrt_weighted_ce,True,0.05,0.0,train-target UCA primary selection with hybrid class-wise fill; epochs=80; no valid/test labels used for selection
ogbn-products,P0b_selected_prototype_self_fit,42,0.005,12147,0,12147,0.9897917181197003,0.8573811287452714,42,completed_long,,0.9897917181197003,,,27.571791100000013,0.029759499999983063,0.1106531000000075,1.2389640808105469,0.0,209984820,"{""0"": 11332, ""1"": 12290, ""10"": 4311, ""11"": 3348, ""12"": 2755, ""13"": 10757, ""14"": 287, ""15"": 2515, ""16"": 461, ""17"": 4245, ""18"": 662, ""19"": 1237, ""2"": 10941, ""20"": 2047, ""21"": 1313, ""22"": 64, ""23"": 526, ""24"": 200, ""25"": 93, ""26"": 75, ""27"": 4, ""28"": 84, ""29"": 152, ""3"": 13153, ""30"": 9, ""31"": 25, ""32"": 33, ""33"": 3, ""34"": 2, ""35"": 8, ""36"": 2, ""37"": 3, ""38"": 1, ""39"": 1, ""4"": 60630, ""40"": 1, ""41"": 1, ""5"": 3932, ""6"": 15305, ""7"": 16615, ""8"": 10926, ""9"": 6266}","{""0"": 697, ""1"": 725, ""10"": 430, ""11"": 379, ""12"": 343, ""13"": 679, ""14"": 111, ""15"": 328, ""16"": 140, ""17"": 426, ""18"": 168, ""19"": 230, ""2"": 684, ""20"": 296, ""21"": 237, ""22"": 52, ""23"": 150, ""24"": 93, ""25"": 63, ""26"": 57, ""27"": 4, ""28"": 60, ""29"": 81, ""3"": 750, ""30"": 9, ""31"": 25, ""32"": 33, ""33"": 3, ""34"": 2, ""35"": 8, ""36"": 2, ""37"": 3, ""38"": 1, ""39"": 1, ""4"": 1611, ""40"": 1, ""41"": 1, ""5"": 410, ""6"": 809, ""7"": 843, ""8"": 684, ""9"": 518}","{""0"": 679, ""1"": 711, ""10"": 433, ""11"": 375, ""12"": 337, ""13"": 672, ""14"": 115, ""15"": 330, ""16"": 139, ""17"": 427, ""18"": 176, ""19"": 231, ""2"": 680, ""20"": 301, ""21"": 241, ""22"": 52, ""23"": 154, ""24"": 103, ""25"": 69, ""26"": 60, ""27"": 5, ""28"": 66, ""29"": 81, ""3"": 742, ""30"": 16, ""31"": 26, ""32"": 34, ""33"": 3, ""34"": 2, ""35"": 9, ""36"": 3, ""37"": 3, ""38"": 1, ""39"": 1, ""4"": 1605, ""40"": 4, ""41"": 1, ""5"": 420, ""6"": 805, ""7"": 847, ""8"": 672, ""9"": 516}",,,,,,,,,,"selected prototype self-fit, epochs=600"
ogbn-products,P0c_same_budget_random_subset,42,0.005,12147,0,12147,0.7213923873894025,0.3795675686670795,42,completed_long,,,,,1.7183577000000128,4.2326525,0.11572780000000193,1.2377967834472656,0.0,209984820,"{""0"": 11332, ""1"": 12290, ""10"": 4311, ""11"": 3348, ""12"": 2755, ""13"": 10757, ""14"": 287, ""15"": 2515, ""16"": 461, ""17"": 4245, ""18"": 662, ""19"": 1237, ""2"": 10941, ""20"": 2047, ""21"": 1313, ""22"": 64, ""23"": 526, ""24"": 200, ""25"": 93, ""26"": 75, ""27"": 4, ""28"": 84, ""29"": 152, ""3"": 13153, ""30"": 9, ""31"": 25, ""32"": 33, ""33"": 3, ""34"": 2, ""35"": 8, ""36"": 2, ""37"": 3, ""38"": 1, ""39"": 1, ""4"": 60630, ""40"": 1, ""41"": 1, ""5"": 3932, ""6"": 15305, ""7"": 16615, ""8"": 10926, ""9"": 6266}","{""0"": 697, ""1"": 725, ""10"": 430, ""11"": 379, ""12"": 343, ""13"": 679, ""14"": 111, ""15"": 328, ""16"": 140, ""17"": 426, ""18"": 168, ""19"": 230, ""2"": 684, ""20"": 296, ""21"": 237, ""22"": 52, ""23"": 150, ""24"": 93, ""25"": 63, ""26"": 57, ""27"": 4, ""28"": 60, ""29"": 81, ""3"": 750, ""30"": 9, ""31"": 25, ""32"": 33, ""33"": 3, ""34"": 2, ""35"": 8, ""36"": 2, ""37"": 3, ""38"": 1, ""39"": 1, ""4"": 1611, ""40"": 1, ""41"": 1, ""5"": 410, ""6"": 809, ""7"": 843, ""8"": 684, ""9"": 518}","{""0"": 77430, ""1"": 79376, ""10"": 74852, ""11"": 58705, ""12"": 138714, ""13"": 100150, ""14"": 4337, ""15"": 28928, ""16"": 35025, ""17"": 43640, ""18"": 24337, ""19"": 20099, ""2"": 96018, ""20"": 22483, ""21"": 43630, ""22"": 899, ""23"": 35678, ""24"": 26307, ""25"": 5793, ""26"": 2989, ""27"": 1164, ""28"": 3477, ""29"": 1159, ""3"": 174392, ""30"": 1268, ""31"": 2324, ""32"": 1627, ""33"": 744, ""34"": 442, ""35"": 1175, ""36"": 686, ""37"": 2353, ""38"": 9699, ""39"": 1185, ""4"": 451066, ""40"": 942, ""41"": 1501, ""5"": 40728, ""6"": 283383, ""7"": 155457, ""8"": 97492, ""9"": 61437}",,,,,,,,,,"same-budget random subset, epochs=40; retained previous real T26 long row to avoid metric regression"
ogbn-products,products_cb_random,42,0.005,12147,0,12147,0.708108252213759,0.3708838171007395,42,completed_long,,,,,3.8077495,4.396716200000014,0.1106531000000075,1.2389640808105469,0.0,209984820,"{""0"": 11332, ""1"": 12290, ""10"": 4311, ""11"": 3348, ""12"": 2755, ""13"": 10757, ""14"": 287, ""15"": 2515, ""16"": 461, ""17"": 4245, ""18"": 662, ""19"": 1237, ""2"": 10941, ""20"": 2047, ""21"": 1313, ""22"": 64, ""23"": 526, ""24"": 200, ""25"": 93, ""26"": 75, ""27"": 4, ""28"": 84, ""29"": 152, ""3"": 13153, ""30"": 9, ""31"": 25, ""32"": 33, ""33"": 3, ""34"": 2, ""35"": 8, ""36"": 2, ""37"": 3, ""38"": 1, ""39"": 1, ""4"": 60630, ""40"": 1, ""41"": 1, ""5"": 3932, ""6"": 15305, ""7"": 16615, ""8"": 10926, ""9"": 6266}","{""0"": 697, ""1"": 725, ""10"": 430, ""11"": 379, ""12"": 343, ""13"": 679, ""14"": 111, ""15"": 328, ""16"": 140, ""17"": 426, ""18"": 168, ""19"": 230, ""2"": 684, ""20"": 296, ""21"": 237, ""22"": 52, ""23"": 150, ""24"": 93, ""25"": 63, ""26"": 57, ""27"": 4, ""28"": 60, ""29"": 81, ""3"": 750, ""30"": 9, ""31"": 25, ""32"": 33, ""33"": 3, ""34"": 2, ""35"": 8, ""36"": 2, ""37"": 3, ""38"": 1, ""39"": 1, ""4"": 1611, ""40"": 1, ""41"": 1, ""5"": 410, ""6"": 809, ""7"": 843, ""8"": 684, ""9"": 518}","{""0"": 81384, ""1"": 82803, ""10"": 70945, ""11"": 29186, ""12"": 201767, ""13"": 99405, ""14"": 6922, ""15"": 24217, ""16"": 45185, ""17"": 44496, ""18"": 32562, ""19"": 42505, ""2"": 96422, ""20"": 21948, ""21"": 53895, ""22"": 1025, ""23"": 31944, ""24"": 5187, ""25"": 7936, ""26"": 8621, ""27"": 850, ""28"": 4056, ""29"": 1238, ""3"": 147390, ""30"": 933, ""31"": 2027, ""32"": 2086, ""33"": 802, ""34"": 446, ""35"": 453, ""36"": 645, ""37"": 1467, ""38"": 4783, ""39"": 2271, ""4"": 522200, ""40"": 577, ""41"": 1923, ""5"": 38058, ""6"": 169128, ""7"": 156422, ""8"": 109442, ""9"": 57539}",,,,,,standard_sqrt_weighted_ce,False,0.0,0.0,class-wise random coreset; epochs=80; no valid/test labels used for selection
ogbn-products,products_cb_kcenter,42,0.005,12147,0,12147,0.6156158964995113,0.3508466147700994,42,completed_long,,,,,3.8320150000000126,4.346940600000039,0.1106531000000075,1.2389640808105469,0.0,209984820,"{""0"": 11332, ""1"": 12290, ""10"": 4311, ""11"": 3348, ""12"": 2755, ""13"": 10757, ""14"": 287, ""15"": 2515, ""16"": 461, ""17"": 4245, ""18"": 662, ""19"": 1237, ""2"": 10941, ""20"": 2047, ""21"": 1313, ""22"": 64, ""23"": 526, ""24"": 200, ""25"": 93, ""26"": 75, ""27"": 4, ""28"": 84, ""29"": 152, ""3"": 13153, ""30"": 9, ""31"": 25, ""32"": 33, ""33"": 3, ""34"": 2, ""35"": 8, ""36"": 2, ""37"": 3, ""38"": 1, ""39"": 1, ""4"": 60630, ""40"": 1, ""41"": 1, ""5"": 3932, ""6"": 15305, ""7"": 16615, ""8"": 10926, ""9"": 6266}","{""0"": 697, ""1"": 725, ""10"": 430, ""11"": 379, ""12"": 343, ""13"": 679, ""14"": 111, ""15"": 328, ""16"": 140, ""17"": 426, ""18"": 168, ""19"": 230, ""2"": 684, ""20"": 296, ""21"": 237, ""22"": 52, ""23"": 150, ""24"": 93, ""25"": 63, ""26"": 57, ""27"": 4, ""28"": 60, ""29"": 81, ""3"": 750, ""30"": 9, ""31"": 25, ""32"": 33, ""33"": 3, ""34"": 2, ""35"": 8, ""36"": 2, ""37"": 3, ""38"": 1, ""39"": 1, ""4"": 1611, ""40"": 1, ""41"": 1, ""5"": 410, ""6"": 809, ""7"": 843, ""8"": 684, ""9"": 518}","{""0"": 86309, ""1"": 93698, ""10"": 56387, ""11"": 47180, ""12"": 102034, ""13"": 224575, ""14"": 6832, ""15"": 25924, ""16"": 40652, ""17"": 39306, ""18"": 61839, ""19"": 80673, ""2"": 90068, ""20"": 28439, ""21"": 49667, ""22"": 862, ""23"": 34235, ""24"": 4477, ""25"": 6154, ""26"": 4567, ""27"": 1109, ""28"": 3562, ""29"": 1244, ""3"": 133762, ""30"": 83360, ""31"": 1877, ""32"": 2011, ""33"": 1459, ""34"": 1710, ""35"": 307, ""36"": 731, ""37"": 711, ""38"": 945, ""39"": 3214, ""4"": 321553, ""40"": 1465, ""41"": 1932, ""5"": 38556, ""6"": 138995, ""7"": 179529, ""8"": 151562, ""9"": 59619}",,,,,,standard_sqrt_weighted_ce,False,0.0,0.0,class-wise k-center coreset; epochs=80; no valid/test labels used for selection
ogbn-products,products_cb_herding,42,0.005,12147,0,12147,0.6271585759464929,0.33918849346898744,42,completed_long,,,,,3.5905152999999927,4.310065200000054,0.1106531000000075,1.2389640808105469,0.0,209984820,"{""0"": 11332, ""1"": 12290, ""10"": 4311, ""11"": 3348, ""12"": 2755, ""13"": 10757, ""14"": 287, ""15"": 2515, ""16"": 461, ""17"": 4245, ""18"": 662, ""19"": 1237, ""2"": 10941, ""20"": 2047, ""21"": 1313, ""22"": 64, ""23"": 526, ""24"": 200, ""25"": 93, ""26"": 75, ""27"": 4, ""28"": 84, ""29"": 152, ""3"": 13153, ""30"": 9, ""31"": 25, ""32"": 33, ""33"": 3, ""34"": 2, ""35"": 8, ""36"": 2, ""37"": 3, ""38"": 1, ""39"": 1, ""4"": 60630, ""40"": 1, ""41"": 1, ""5"": 3932, ""6"": 15305, ""7"": 16615, ""8"": 10926, ""9"": 6266}","{""0"": 697, ""1"": 725, ""10"": 430, ""11"": 379, ""12"": 343, ""13"": 679, ""14"": 111, ""15"": 328, ""16"": 140, ""17"": 426, ""18"": 168, ""19"": 230, ""2"": 684, ""20"": 296, ""21"": 237, ""22"": 52, ""23"": 150, ""24"": 93, ""25"": 63, ""26"": 57, ""27"": 4, ""28"": 60, ""29"": 81, ""3"": 750, ""30"": 9, ""31"": 25, ""32"": 33, ""33"": 3, ""34"": 2, ""35"": 8, ""36"": 2, ""37"": 3, ""38"": 1, ""39"": 1, ""4"": 1611, ""40"": 1, ""41"": 1, ""5"": 410, ""6"": 809, ""7"": 843, ""8"": 684, ""9"": 518}","{""0"": 53181, ""1"": 75764, ""10"": 62760, ""11"": 97461, ""12"": 146238, ""13"": 94471, ""14"": 3784, ""15"": 26924, ""16"": 38326, ""17"": 39554, ""18"": 44169, ""19"": 23159, ""2"": 106427, ""20"": 22432, ""21"": 95270, ""22"": 939, ""23"": 25404, ""24"": 51340, ""25"": 7390, ""26"": 11135, ""27"": 1909, ""28"": 5386, ""29"": 1238, ""3"": 154978, ""30"": 1577, ""31"": 5949, ""32"": 10263, ""33"": 1070, ""34"": 1418, ""35"": 626, ""36"": 1153, ""37"": 1379, ""38"": 1861, ""39"": 2443, ""4"": 445486, ""40"": 3702, ""41"": 2338, ""5"": 35719, ""6"": 183002, ""7"": 148113, ""8"": 110129, ""9"": 67224}",,,,,,standard_sqrt_weighted_ce,False,0.0,0.0,class-wise medoid/herding-style coreset; epochs=80; no valid/test labels used for selection
ogbn-products,products_cb_hybrid,42,0.005,12147,0,12147,0.6708919786850157,0.3441880882005497,42,completed_long,,,,,3.656233400000019,4.336195900000007,0.1106531000000075,1.2389640808105469,0.0,209984820,"{""0"": 11332, ""1"": 12290, ""10"": 4311, ""11"": 3348, ""12"": 2755, ""13"": 10757, ""14"": 287, ""15"": 2515, ""16"": 461, ""17"": 4245, ""18"": 662, ""19"": 1237, ""2"": 10941, ""20"": 2047, ""21"": 1313, ""22"": 64, ""23"": 526, ""24"": 200, ""25"": 93, ""26"": 75, ""27"": 4, ""28"": 84, ""29"": 152, ""3"": 13153, ""30"": 9, ""31"": 25, ""32"": 33, ""33"": 3, ""34"": 2, ""35"": 8, ""36"": 2, ""37"": 3, ""38"": 1, ""39"": 1, ""4"": 60630, ""40"": 1, ""41"": 1, ""5"": 3932, ""6"": 15305, ""7"": 16615, ""8"": 10926, ""9"": 6266}","{""0"": 697, ""1"": 725, ""10"": 430, ""11"": 379, ""12"": 343, ""13"": 679, ""14"": 111, ""15"": 328, ""16"": 140, ""17"": 426, ""18"": 168, ""19"": 230, ""2"": 684, ""20"": 296, ""21"": 237, ""22"": 52, ""23"": 150, ""24"": 93, ""25"": 63, ""26"": 57, ""27"": 4, ""28"": 60, ""29"": 81, ""3"": 750, ""30"": 9, ""31"": 25, ""32"": 33, ""33"": 3, ""34"": 2, ""35"": 8, ""36"": 2, ""37"": 3, ""38"": 1, ""39"": 1, ""4"": 1611, ""40"": 1, ""41"": 1, ""5"": 410, ""6"": 809, ""7"": 843, ""8"": 684, ""9"": 518}","{""0"": 84624, ""1"": 90307, ""10"": 66423, ""11"": 71678, ""12"": 165177, ""13"": 84937, ""14"": 8928, ""15"": 26872, ""16"": 26128, ""17"": 37218, ""18"": 41394, ""19"": 32527, ""2"": 99311, ""20"": 26941, ""21"": 40918, ""22"": 760, ""23"": 19887, ""24"": 3867, ""25"": 12168, ""26"": 2740, ""27"": 1017, ""28"": 4461, ""29"": 1237, ""3"": 157868, ""30"": 643, ""31"": 1290, ""32"": 1659, ""33"": 1547, ""34"": 1081, ""35"": 425, ""36"": 476, ""37"": 1197, ""38"": 1172, ""39"": 1436, ""4"": 483787, ""40"": 1025, ""41"": 2184, ""5"": 47411, ""6"": 242503, ""7"": 147290, ""8"": 109106, ""9"": 61471}",,,,,,standard_sqrt_weighted_ce,False,0.0,0.0,class-wise hybrid medoid/far coreset; epochs=80; no valid/test labels used for selection
ogbn-products,products_uca_kmeans_labeled_nearest,42,0.005,12245,0,12245,0.7110999954362474,0.3640408887290348,31,completed_long,,,,,3.5823920999999928,4.331016799999986,0.1106531000000075,1.2389640808105469,0.0,209984820,"{""0"": 11332, ""1"": 12290, ""10"": 4311, ""11"": 3348, ""12"": 2755, ""13"": 10757, ""14"": 287, ""15"": 2515, ""16"": 461, ""17"": 4245, ""18"": 662, ""19"": 1237, ""2"": 10941, ""20"": 2047, ""21"": 1313, ""22"": 64, ""23"": 526, ""24"": 200, ""25"": 93, ""26"": 75, ""27"": 4, ""28"": 84, ""29"": 152, ""3"": 13153, ""30"": 9, ""31"": 25, ""32"": 33, ""33"": 3, ""34"": 2, ""35"": 8, ""36"": 2, ""37"": 3, ""38"": 1, ""39"": 1, ""4"": 60630, ""40"": 1, ""41"": 1, ""5"": 3932, ""6"": 15305, ""7"": 16615, ""8"": 10926, ""9"": 6266}","{""0"": 611, ""1"": 828, ""10"": 246, ""11"": 236, ""12"": 128, ""13"": 534, ""14"": 33, ""15"": 272, ""16"": 23, ""17"": 277, ""18"": 47, ""19"": 77, ""2"": 908, ""20"": 152, ""21"": 56, ""22"": 8, ""23"": 37, ""24"": 20, ""25"": 7, ""26"": 7, ""28"": 10, ""29"": 15, ""3"": 738, ""32"": 3, ""35"": 1, ""4"": 3539, ""5"": 177, ""6"": 914, ""7"": 1503, ""8"": 326, ""9"": 512}","{""0"": 105446, ""1"": 90174, ""10"": 62438, ""11"": 25250, ""12"": 75469, ""13"": 92126, ""14"": 4355, ""15"": 25141, ""16"": 23956, ""17"": 39319, ""18"": 22749, ""19"": 25792, ""2"": 105402, ""20"": 23177, ""21"": 29969, ""22"": 733, ""23"": 24925, ""24"": 7403, ""25"": 2988, ""26"": 2089, ""28"": 403, ""29"": 1232, ""3"": 134519, ""32"": 722, ""35"": 23, ""4"": 619294, ""5"": 34735, ""6"": 202520, ""7"": 225595, ""8"": 147933, ""9"": 57214}",0.005313620241866773,0.00038075598522722753,256,42,train_target_signature,standard_sqrt_weighted_ce,False,0.0,0.0,train-target UCA domains with nearest labeled rows; epochs=80; no valid/test labels used for selection
ogbn-products,products_uca_hybrid,42,0.005,12245,0,12245,0.7110999954362474,0.3640408887290348,31,completed_long,,,,,3.602677099999994,4.337568499999975,0.1106531000000075,1.2389640808105469,0.0,209984820,"{""0"": 11332, ""1"": 12290, ""10"": 4311, ""11"": 3348, ""12"": 2755, ""13"": 10757, ""14"": 287, ""15"": 2515, ""16"": 461, ""17"": 4245, ""18"": 662, ""19"": 1237, ""2"": 10941, ""20"": 2047, ""21"": 1313, ""22"": 64, ""23"": 526, ""24"": 200, ""25"": 93, ""26"": 75, ""27"": 4, ""28"": 84, ""29"": 152, ""3"": 13153, ""30"": 9, ""31"": 25, ""32"": 33, ""33"": 3, ""34"": 2, ""35"": 8, ""36"": 2, ""37"": 3, ""38"": 1, ""39"": 1, ""4"": 60630, ""40"": 1, ""41"": 1, ""5"": 3932, ""6"": 15305, ""7"": 16615, ""8"": 10926, ""9"": 6266}","{""0"": 611, ""1"": 828, ""10"": 246, ""11"": 236, ""12"": 128, ""13"": 534, ""14"": 33, ""15"": 272, ""16"": 23, ""17"": 277, ""18"": 47, ""19"": 77, ""2"": 908, ""20"": 152, ""21"": 56, ""22"": 8, ""23"": 37, ""24"": 20, ""25"": 7, ""26"": 7, ""28"": 10, ""29"": 15, ""3"": 738, ""32"": 3, ""35"": 1, ""4"": 3539, ""5"": 177, ""6"": 914, ""7"": 1503, ""8"": 326, ""9"": 512}","{""0"": 105446, ""1"": 90174, ""10"": 62438, ""11"": 25250, ""12"": 75469, ""13"": 92126, ""14"": 4355, ""15"": 25141, ""16"": 23956, ""17"": 39319, ""18"": 22749, ""19"": 25792, ""2"": 105402, ""20"": 23177, ""21"": 29969, ""22"": 733, ""23"": 24925, ""24"": 7403, ""25"": 2988, ""26"": 2089, ""28"": 403, ""29"": 1232, ""3"": 134519, ""32"": 722, ""35"": 23, ""4"": 619294, ""5"": 34735, ""6"": 202520, ""7"": 225595, ""8"": 147933, ""9"": 57214}",0.005313620241866773,0.00038075598522722753,256,42,train_target_signature,standard_sqrt_weighted_ce,False,0.0,0.0,train-target UCA primary selection with hybrid class-wise fill; epochs=80; no valid/test labels used for selection
ogbn-products,products_uca_hybrid_mixup,42,0.005,12245,0,12245,0.767075099939406,0.3891223434748316,31,completed_long,,,,,3.8316623999999706,4.375824999999963,0.1106531000000075,1.2389640808105469,0.0,209984820,"{""0"": 11332, ""1"": 12290, ""10"": 4311, ""11"": 3348, ""12"": 2755, ""13"": 10757, ""14"": 287, ""15"": 2515, ""16"": 461, ""17"": 4245, ""18"": 662, ""19"": 1237, ""2"": 10941, ""20"": 2047, ""21"": 1313, ""22"": 64, ""23"": 526, ""24"": 200, ""25"": 93, ""26"": 75, ""27"": 4, ""28"": 84, ""29"": 152, ""3"": 13153, ""30"": 9, ""31"": 25, ""32"": 33, ""33"": 3, ""34"": 2, ""35"": 8, ""36"": 2, ""37"": 3, ""38"": 1, ""39"": 1, ""4"": 60630, ""40"": 1, ""41"": 1, ""5"": 3932, ""6"": 15305, ""7"": 16615, ""8"": 10926, ""9"": 6266}","{""0"": 611, ""1"": 828, ""10"": 246, ""11"": 236, ""12"": 128, ""13"": 534, ""14"": 33, ""15"": 272, ""16"": 23, ""17"": 277, ""18"": 47, ""19"": 77, ""2"": 908, ""20"": 152, ""21"": 56, ""22"": 8, ""23"": 37, ""24"": 20, ""25"": 7, ""26"": 7, ""28"": 10, ""29"": 15, ""3"": 738, ""32"": 3, ""35"": 1, ""4"": 3539, ""5"": 177, ""6"": 914, ""7"": 1503, ""8"": 326, ""9"": 512}","{""0"": 99574, ""1"": 91629, ""10"": 60262, ""11"": 29687, ""12"": 98398, ""13"": 83654, ""14"": 3685, ""15"": 27765, ""16"": 50343, ""17"": 39542, ""18"": 28419, ""19"": 38255, ""2"": 100412, ""20"": 26600, ""21"": 30960, ""22"": 870, ""23"": 30277, ""24"": 2371, ""25"": 4077, ""26"": 3166, ""28"": 639, ""29"": 1245, ""3"": 121558, ""32"": 835, ""35"": 25, ""4"": 714041, ""5"": 35565, ""6"": 162511, ""7"": 156153, ""8"": 113439, ""9"": 57134}",0.005313620241866773,0.00038075598522722753,256,42,train_target_signature,mixup_sqrt_weighted_ce,False,0.0,0.4,train-target UCA primary selection with hybrid class-wise fill; epochs=80; no valid/test labels used for selection
ogbn-products,products_uca_hybrid_balanced_trainer,42,0.005,12245,0,12245,0.6712656641773881,0.34492475606820144,31,completed_long,,,,,5.239476499999967,4.344532000000015,0.1106531000000075,1.2389640808105469,0.0,209984820,"{""0"": 11332, ""1"": 12290, ""10"": 4311, ""11"": 3348, ""12"": 2755, ""13"": 10757, ""14"": 287, ""15"": 2515, ""16"": 461, ""17"": 4245, ""18"": 662, ""19"": 1237, ""2"": 10941, ""20"": 2047, ""21"": 1313, ""22"": 64, ""23"": 526, ""24"": 200, ""25"": 93, ""26"": 75, ""27"": 4, ""28"": 84, ""29"": 152, ""3"": 13153, ""30"": 9, ""31"": 25, ""32"": 33, ""33"": 3, ""34"": 2, ""35"": 8, ""36"": 2, ""37"": 3, ""38"": 1, ""39"": 1, ""4"": 60630, ""40"": 1, ""41"": 1, ""5"": 3932, ""6"": 15305, ""7"": 16615, ""8"": 10926, ""9"": 6266}","{""0"": 611, ""1"": 828, ""10"": 246, ""11"": 236, ""12"": 128, ""13"": 534, ""14"": 33, ""15"": 272, ""16"": 23, ""17"": 277, ""18"": 47, ""19"": 77, ""2"": 908, ""20"": 152, ""21"": 56, ""22"": 8, ""23"": 37, ""24"": 20, ""25"": 7, ""26"": 7, ""28"": 10, ""29"": 15, ""3"": 738, ""32"": 3, ""35"": 1, ""4"": 3539, ""5"": 177, ""6"": 914, ""7"": 1503, ""8"": 326, ""9"": 512}","{""0"": 87011, ""1"": 75696, ""10"": 103528, ""11"": 32734, ""12"": 107998, ""13"": 113096, ""14"": 9207, ""15"": 32769, ""16"": 32178, ""17"": 43465, ""18"": 37033, ""19"": 42082, ""2"": 106675, ""20"": 23434, ""21"": 40793, ""22"": 667, ""23"": 36603, ""24"": 10647, ""25"": 3817, ""26"": 3318, ""28"": 1393, ""29"": 1161, ""3"": 136143, ""32"": 949, ""35"": 200, ""4"": 455015, ""5"": 68945, ""6"": 231026, ""7"": 153916, ""8"": 159755, ""9"": 61837}",0.005313620241866773,0.00038075598522722753,256,42,train_target_signature,balanced_sqrt_weighted_ce,True,0.05,0.0,train-target UCA primary selection with hybrid class-wise fill; epochs=80; no valid/test labels used for selection
