generated_at,git_commit,config_hash,run_id,dataset,method,M_tau_requested,M_tau_effective,M_r_resolved_summary,feature_dim,projection_type,loss_type,model,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,condensation_time_mean,training_time_mean,inference_time_mean,status
2026-06-07T13:12:45Z,92a00a6,304279988e7ee184,acm-Full-WRL-GNN-seedna-30427998,acm,Full-WRL-GNN,,,,4,raw,clipped,relation_mlp,0.355996,0.000000,0.204386,0.000000,0.000000,0.472524,0.000000,completed
2026-06-07T13:12:52Z,92a00a6,e91f9d07c45f50ee,acm-Herding-HG-seed0-e91f9d07,acm,Herding-HG,12,12,,4,raw,,,0.437677,0.000000,,,0.000000,0.000548,0.000000,completed
2026-06-07T13:12:53Z,92a00a6,31a3727c3d13fc21,acm-Herding-HG-seed0-31a3727c,acm,Herding-HG,22,22,,4,raw,,,0.432483,0.000000,,,0.000000,0.000618,0.000000,completed
2026-06-07T13:12:52Z,92a00a6,9bba5526dcbbf40a,acm-K-Center-HG-seed0-9bba5526,acm,K-Center-HG,12,12,,4,raw,,,0.529745,0.000000,,,0.000000,0.000655,0.000000,completed
2026-06-07T13:12:53Z,92a00a6,efb63b8d2eebb947,acm-K-Center-HG-seed0-efb63b8d,acm,K-Center-HG,22,22,,4,raw,,,0.556657,0.000000,,,0.000000,0.000627,0.000000,completed
2026-06-07T13:12:52Z,92a00a6,a8fcc7a771f42286,acm-Random-HG-seed0-a8fcc7a7,acm,Random-HG,12,12,,4,raw,,,0.410293,0.000000,,,0.000000,0.000870,0.000000,completed
2026-06-07T13:12:53Z,92a00a6,85f37cdefa8fc149,acm-Random-HG-seed0-85f37cde,acm,Random-HG,22,22,,4,raw,,,0.472616,0.000000,,,0.000000,0.000676,0.000000,completed
2026-06-07T13:12:52Z,92a00a6,cb16e3dfb32396ab,acm-Self-Only-MLP-seed0-cb16e3df,acm,Self-Only-MLP,12,12,paper--cite_ref-->paper=2;paper--cited_by-->paper=2;author--writes-->paper=2;subject--subject_of-->paper=2;term--term_in-->paper=2,4,raw,clipped,relation_mlp,0.809726,0.000000,0.807225,0.000000,1.556011,0.009691,0.040141,completed
2026-06-07T13:12:50Z,92a00a6,1c9cea357a9531c2,acm-Shadow-HGC-R-1-seed0-1c9cea35,acm,Shadow-HGC-R-1,12,12,paper--cite_ref-->paper=2;paper--cited_by-->paper=2;author--writes-->paper=2;subject--subject_of-->paper=2;term--term_in-->paper=2,4,raw,clipped,relation_mlp,0.342776,0.000000,0.172158,0.000000,4.877529,0.015834,0.829284,completed
