dataset,variant,status,accuracy,macro_f1,weighted_f1,predicted_class_count,selected_blocks,block_count,cache_bytes,full_edge_scans,precompute_time_s,train_time_s,peak_cpu_ram_gb,peak_gpu_ram_gb,uses_logits,uses_kd,uses_dense_p2,uses_e_by_d,promotion_status,promotion_reason
ogbn-arxiv,A0_current_A3_true_sagn_lite_v3_replay,completed_replay,0.7016645063061951,0.5048992808650066,,39,"[""X0"", ""X1_cite_ref"", ""X1_cited_by"", ""X2_cite_ref"", ""X2_cited_by"", ""X3_mix"", ""Xres1_cite_ref"", ""Xres1_cited_by"", ""structure"", ""Y1_cite_ref"", ""Y1_cited_by"", ""Y2_cite_ref"", ""Y2_cited_by"", ""Y3_mix""]",14,,,,121.7950859,,,False,False,False,False,not_promoted,acceptance_gate_not_met
ogbn-arxiv,A1_filter_bank_v4_only,ready_not_rerun,0.7016645063061951,0.5048992808650066,,39,"[""X0"", ""X1_cite_ref"", ""X1_cited_by"", ""X2_cite_ref"", ""X2_cited_by"", ""X3_mix"", ""X4_mix"", ""Xres1_cite_ref"", ""Xres1_cited_by"", ""Xres2_mix"", ""Xres3_mix"", ""structure""]",12,,,,,,,False,False,False,False,not_promoted,acceptance_gate_not_met
ogbn-arxiv,A2_LabelReuse_v3_only,ready_not_rerun,0.7016645063061951,0.5048992808650066,,39,"[""X0"", ""Y0_train_masked"", ""Y1_cite_ref"", ""Y1_cited_by"", ""Y2_cite_ref"", ""Y2_cited_by"", ""Y3_mix"", ""Y4_mix"", ""Yres1_mix"", ""structure""]",10,,,,,,,False,False,False,False,not_promoted,acceptance_gate_not_met
ogbn-arxiv,A3_filter_bank_v4_plus_LabelReuse_v3,ready_not_rerun,0.7016645063061951,0.5048992808650066,,39,"[""X0"", ""X1_cite_ref"", ""X1_cited_by"", ""X2_cite_ref"", ""X2_cited_by"", ""X3_mix"", ""X4_mix"", ""Xres1_cite_ref"", ""Xres1_cited_by"", ""Xres2_mix"", ""Xres3_mix"", ""Y0_train_masked"", ""Y1_cite_ref"", ""Y1_cited_by"", ""Y2_cite_ref"", ""Y2_cited_by"", ""Y3_mix"", ""Y4_mix"", ""Yres1_mix"", ""structure""]",20,,,,,,,False,False,False,False,not_promoted,acceptance_gate_not_met
ogbn-arxiv,A4_A3_sagn_lite_v4_h768,ready_not_rerun,0.7016645063061951,0.5048992808650066,,39,"[""X0"", ""X1_cite_ref"", ""X1_cited_by"", ""X2_cite_ref"", ""X2_cited_by"", ""X3_mix"", ""X4_mix"", ""Xres1_cite_ref"", ""Xres1_cited_by"", ""Xres2_mix"", ""Xres3_mix"", ""Y0_train_masked"", ""Y1_cite_ref"", ""Y1_cited_by"", ""Y2_cite_ref"", ""Y2_cited_by"", ""Y3_mix"", ""Y4_mix"", ""Yres1_mix"", ""structure""]",20,,,,,,,False,False,False,False,not_promoted,acceptance_gate_not_met
ogbn-arxiv,A5_A3_sagn_lite_v4_h1024,ready_not_rerun,0.7016645063061951,0.5048992808650066,,39,"[""X0"", ""X1_cite_ref"", ""X1_cited_by"", ""X2_cite_ref"", ""X2_cited_by"", ""X3_mix"", ""X4_mix"", ""Xres1_cite_ref"", ""Xres1_cited_by"", ""Xres2_mix"", ""Xres3_mix"", ""Y0_train_masked"", ""Y1_cite_ref"", ""Y1_cited_by"", ""Y2_cite_ref"", ""Y2_cited_by"", ""Y3_mix"", ""Y4_mix"", ""Yres1_mix"", ""structure""]",20,,,,,,,False,False,False,False,not_promoted,acceptance_gate_not_met
ogbn-arxiv,A6_A3_gamlp_lite_v4_h768,ready_not_rerun,0.7016645063061951,0.5048992808650066,,39,"[""X0"", ""X1_cite_ref"", ""X1_cited_by"", ""X2_cite_ref"", ""X2_cited_by"", ""X3_mix"", ""X4_mix"", ""Xres1_cite_ref"", ""Xres1_cited_by"", ""Xres2_mix"", ""Xres3_mix"", ""Y0_train_masked"", ""Y1_cite_ref"", ""Y1_cited_by"", ""Y2_cite_ref"", ""Y2_cited_by"", ""Y3_mix"", ""Y4_mix"", ""Yres1_mix"", ""structure""]",20,,,,,,,False,False,False,False,not_promoted,acceptance_gate_not_met
ogbn-arxiv,A7_A3_gamlp_lite_v4_h1024,ready_not_rerun,0.7016645063061951,0.5048992808650066,,39,"[""X0"", ""X1_cite_ref"", ""X1_cited_by"", ""X2_cite_ref"", ""X2_cited_by"", ""X3_mix"", ""X4_mix"", ""Xres1_cite_ref"", ""Xres1_cited_by"", ""Xres2_mix"", ""Xres3_mix"", ""Y0_train_masked"", ""Y1_cite_ref"", ""Y1_cited_by"", ""Y2_cite_ref"", ""Y2_cited_by"", ""Y3_mix"", ""Y4_mix"", ""Yres1_mix"", ""structure""]",20,,,,,,,False,False,False,False,not_promoted,acceptance_gate_not_met
ogbn-arxiv,A8_best_v4_two_stage,ready_not_rerun,0.7016645063061951,0.5048992808650066,,39,"[""X0"", ""X1_cite_ref"", ""X1_cited_by"", ""X2_cite_ref"", ""X2_cited_by"", ""X3_mix"", ""X4_mix"", ""Xres1_cite_ref"", ""Xres1_cited_by"", ""Xres2_mix"", ""Xres3_mix"", ""Y0_train_masked"", ""Y1_cite_ref"", ""Y1_cited_by"", ""Y2_cite_ref"", ""Y2_cited_by"", ""Y3_mix"", ""Y4_mix"", ""Yres1_mix"", ""structure""]",20,,,,,,,False,False,False,False,not_promoted,acceptance_gate_not_met
