dataset,method,feature_dim,projection_type,loss_type,model,accuracy_std,macro_f1_std,status,accuracy,macro_f1,skeleton_coverage_mean,residual_energy_mean,shadow_recon_err_mean,prototype_train_acc,ratio,ratio_base,budget_mode,requested_target_budget,effective_target_prototypes,M_requested,M_effective,num_train_target_nodes,num_train_classes,min_proto_per_class,baseline_match_mode,baseline_budget,shadow_condensed_nodes_total,shadow_nodes_total,condensed_nodes_total,condensed_edges_total,effective_target_ratio,condensed_node_ratio_to_train_target,condensed_node_ratio_to_all_task_nodes,predicted_classes,condense_s,train_s,infer_s,peak_cpu_ram_gb,peak_gpu_ram_gb,source_log
dblp,Herding-HG,64,raw,,,0.003829,,completed,0.603756,,,,,,0.05,train_target,ratio,122,122,122,122,,,,total_condensed_nodes,122,122,,122,0,,0.10024650780608052,0.030071481390189794,,0.000000,0.169681,0.000000,,,experiments/logs/small_ratio_grid/dblp_Herding_HG_total_condensed_nodes_r0p05_seed0.json;experiments/logs/small_ratio_grid/dblp_Herding_HG_total_condensed_nodes_r0p05_seed1.json;experiments/logs/small_ratio_grid/dblp_Herding_HG_total_condensed_nodes_r0p05_seed2.json
dblp,Herding-HG,64,raw,,,0.001583,,completed,0.587911,,,,,,0.05,train_target,ratio,61,61,61,61,,,,target_ratio,61,122,,61,0,,0.05012325390304026,0.015035740695094897,,0.000000,0.150479,0.000000,,,experiments/logs/small_ratio_grid/dblp_Herding_HG_target_ratio_r0p05_seed0.json;experiments/logs/small_ratio_grid/dblp_Herding_HG_target_ratio_r0p05_seed1.json;experiments/logs/small_ratio_grid/dblp_Herding_HG_target_ratio_r0p05_seed2.json
dblp,K-Center-HG,64,raw,,,0.003924,,completed,0.518192,,,,,,0.005,train_target,ratio,16,16,16,16,,,,target_ratio,16,32,,16,0,,0.01314708299096138,0.003943800838057678,,0.000000,0.155277,0.000000,,,experiments/logs/small_ratio_grid/dblp_K_Center_HG_target_ratio_r0p005_seed0.json;experiments/logs/small_ratio_grid/dblp_K_Center_HG_target_ratio_r0p005_seed1.json;experiments/logs/small_ratio_grid/dblp_K_Center_HG_target_ratio_r0p005_seed2.json
dblp,K-Center-HG,64,raw,,,0.010290,,completed,0.586972,,,,,,0.005,train_target,ratio,32,32,32,32,,,,total_condensed_nodes,32,32,,32,0,,0.02629416598192276,0.007887601676115356,,0.000000,0.133052,0.000000,,,experiments/logs/small_ratio_grid/dblp_K_Center_HG_total_condensed_nodes_r0p005_seed0.json;experiments/logs/small_ratio_grid/dblp_K_Center_HG_total_condensed_nodes_r0p005_seed1.json;experiments/logs/small_ratio_grid/dblp_K_Center_HG_total_condensed_nodes_r0p005_seed2.json
dblp,K-Center-HG,64,raw,,,0.003924,,completed,0.518192,,,,,,0.01,train_target,ratio,16,16,16,16,,,,target_ratio,16,32,,16,0,,0.01314708299096138,0.003943800838057678,,0.000000,0.139145,0.000000,,,experiments/logs/small_ratio_grid/dblp_K_Center_HG_target_ratio_r0p01_seed0.json;experiments/logs/small_ratio_grid/dblp_K_Center_HG_target_ratio_r0p01_seed1.json;experiments/logs/small_ratio_grid/dblp_K_Center_HG_target_ratio_r0p01_seed2.json
dblp,K-Center-HG,64,raw,,,0.010290,,completed,0.586972,,,,,,0.01,train_target,ratio,32,32,32,32,,,,total_condensed_nodes,32,32,,32,0,,0.02629416598192276,0.007887601676115356,,0.000000,1.114883,0.000000,,,experiments/logs/small_ratio_grid/dblp_K_Center_HG_total_condensed_nodes_r0p01_seed0.json;experiments/logs/small_ratio_grid/dblp_K_Center_HG_total_condensed_nodes_r0p01_seed1.json;experiments/logs/small_ratio_grid/dblp_K_Center_HG_total_condensed_nodes_r0p01_seed2.json
dblp,K-Center-HG,64,raw,,,0.004363,,completed,0.554695,,,,,,0.02,train_target,ratio,24,24,24,24,,,,target_ratio,24,48,,24,0,,0.01972062448644207,0.005915701257086517,,0.000000,1.064707,0.000000,,,experiments/logs/small_ratio_grid/dblp_K_Center_HG_target_ratio_r0p02_seed0.json;experiments/logs/small_ratio_grid/dblp_K_Center_HG_target_ratio_r0p02_seed1.json;experiments/logs/small_ratio_grid/dblp_K_Center_HG_target_ratio_r0p02_seed2.json
dblp,K-Center-HG,64,raw,,,0.013596,,completed,0.629343,,,,,,0.02,train_target,ratio,48,48,48,48,,,,total_condensed_nodes,48,48,,48,0,,0.03944124897288414,0.011831402514173034,,0.000000,0.170685,0.000000,,,experiments/logs/small_ratio_grid/dblp_K_Center_HG_total_condensed_nodes_r0p02_seed0.json;experiments/logs/small_ratio_grid/dblp_K_Center_HG_total_condensed_nodes_r0p02_seed1.json;experiments/logs/small_ratio_grid/dblp_K_Center_HG_total_condensed_nodes_r0p02_seed2.json
dblp,K-Center-HG,64,raw,,,0.016635,,completed,0.689084,,,,,,0.05,train_target,ratio,122,122,122,122,,,,total_condensed_nodes,122,122,,122,0,,0.10024650780608052,0.030071481390189794,,0.000000,0.168783,0.000000,,,experiments/logs/small_ratio_grid/dblp_K_Center_HG_total_condensed_nodes_r0p05_seed0.json;experiments/logs/small_ratio_grid/dblp_K_Center_HG_total_condensed_nodes_r0p05_seed1.json;experiments/logs/small_ratio_grid/dblp_K_Center_HG_total_condensed_nodes_r0p05_seed2.json
dblp,K-Center-HG,64,raw,,,0.017509,,completed,0.653521,,,,,,0.05,train_target,ratio,61,61,61,61,,,,target_ratio,61,122,,61,0,,0.05012325390304026,0.015035740695094897,,0.000000,0.150820,0.000000,,,experiments/logs/small_ratio_grid/dblp_K_Center_HG_target_ratio_r0p05_seed0.json;experiments/logs/small_ratio_grid/dblp_K_Center_HG_target_ratio_r0p05_seed1.json;experiments/logs/small_ratio_grid/dblp_K_Center_HG_target_ratio_r0p05_seed2.json
dblp,Random-HG,64,raw,,,0.027114,,completed,0.471362,,,,,,0.005,train_target,ratio,16,16,16,16,,,,target_ratio,16,32,,16,0,,0.01314708299096138,0.003943800838057678,,0.000000,0.165033,0.000000,,,experiments/logs/small_ratio_grid/dblp_Random_HG_target_ratio_r0p005_seed0.json;experiments/logs/small_ratio_grid/dblp_Random_HG_target_ratio_r0p005_seed1.json;experiments/logs/small_ratio_grid/dblp_Random_HG_target_ratio_r0p005_seed2.json
dblp,Random-HG,64,raw,,,0.013242,,completed,0.535798,,,,,,0.005,train_target,ratio,32,32,32,32,,,,total_condensed_nodes,32,32,,32,0,,0.02629416598192276,0.007887601676115356,,0.000000,0.151829,0.000000,,,experiments/logs/small_ratio_grid/dblp_Random_HG_total_condensed_nodes_r0p005_seed0.json;experiments/logs/small_ratio_grid/dblp_Random_HG_total_condensed_nodes_r0p005_seed1.json;experiments/logs/small_ratio_grid/dblp_Random_HG_total_condensed_nodes_r0p005_seed2.json
dblp,Random-HG,64,raw,,,0.027114,,completed,0.471362,,,,,,0.01,train_target,ratio,16,16,16,16,,,,target_ratio,16,32,,16,0,,0.01314708299096138,0.003943800838057678,,0.000000,0.155536,0.000000,,,experiments/logs/small_ratio_grid/dblp_Random_HG_target_ratio_r0p01_seed0.json;experiments/logs/small_ratio_grid/dblp_Random_HG_target_ratio_r0p01_seed1.json;experiments/logs/small_ratio_grid/dblp_Random_HG_target_ratio_r0p01_seed2.json
dblp,Random-HG,64,raw,,,0.013242,,completed,0.535798,,,,,,0.01,train_target,ratio,32,32,32,32,,,,total_condensed_nodes,32,32,,32,0,,0.02629416598192276,0.007887601676115356,,0.000000,1.276410,0.000000,,,experiments/logs/small_ratio_grid/dblp_Random_HG_total_condensed_nodes_r0p01_seed0.json;experiments/logs/small_ratio_grid/dblp_Random_HG_total_condensed_nodes_r0p01_seed1.json;experiments/logs/small_ratio_grid/dblp_Random_HG_total_condensed_nodes_r0p01_seed2.json
dblp,Random-HG,64,raw,,,0.030910,,completed,0.513380,,,,,,0.02,train_target,ratio,24,24,24,24,,,,target_ratio,24,48,,24,0,,0.01972062448644207,0.005915701257086517,,0.000000,1.246104,0.000000,,,experiments/logs/small_ratio_grid/dblp_Random_HG_target_ratio_r0p02_seed0.json;experiments/logs/small_ratio_grid/dblp_Random_HG_target_ratio_r0p02_seed1.json;experiments/logs/small_ratio_grid/dblp_Random_HG_target_ratio_r0p02_seed2.json
dblp,Random-HG,64,raw,,,0.014112,,completed,0.544836,,,,,,0.02,train_target,ratio,48,48,48,48,,,,total_condensed_nodes,48,48,,48,0,,0.03944124897288414,0.011831402514173034,,0.000000,0.171682,0.000000,,,experiments/logs/small_ratio_grid/dblp_Random_HG_total_condensed_nodes_r0p02_seed0.json;experiments/logs/small_ratio_grid/dblp_Random_HG_total_condensed_nodes_r0p02_seed1.json;experiments/logs/small_ratio_grid/dblp_Random_HG_total_condensed_nodes_r0p02_seed2.json
dblp,Random-HG,64,raw,,,0.015488,,completed,0.603756,,,,,,0.05,train_target,ratio,122,122,122,122,,,,total_condensed_nodes,122,122,,122,0,,0.10024650780608052,0.030071481390189794,,0.000000,1.324299,0.000000,,,experiments/logs/small_ratio_grid/dblp_Random_HG_total_condensed_nodes_r0p05_seed0.json;experiments/logs/small_ratio_grid/dblp_Random_HG_total_condensed_nodes_r0p05_seed1.json;experiments/logs/small_ratio_grid/dblp_Random_HG_total_condensed_nodes_r0p05_seed2.json
dblp,Random-HG,64,raw,,,0.007896,,completed,0.550939,,,,,,0.05,train_target,ratio,61,61,61,61,,,,target_ratio,61,122,,61,0,,0.05012325390304026,0.015035740695094897,,0.000000,0.161902,0.000000,,,experiments/logs/small_ratio_grid/dblp_Random_HG_target_ratio_r0p05_seed0.json;experiments/logs/small_ratio_grid/dblp_Random_HG_target_ratio_r0p05_seed1.json;experiments/logs/small_ratio_grid/dblp_Random_HG_target_ratio_r0p05_seed2.json
dblp,Self-Only-MLP,64,raw,clipped,relation_mlp,0.011961,0.006635,completed,0.698944,0.687200,,,,1.000000,0.005,train_target,ratio,16,16,16,16,1217,4,4,,,,0,16,0,0.01314708299096138,0.01314708299096138,0.003943800838057678,4,1.050423,2.812510,0.004584,20.659683,0.000000,experiments/logs/small_ratio_grid/dblp_Self-Only-MLP_r0p005_seed0.json;experiments/logs/small_ratio_grid/dblp_Self-Only-MLP_r0p005_seed1.json;experiments/logs/small_ratio_grid/dblp_Self-Only-MLP_r0p005_seed2.json
dblp,Self-Only-MLP,64,raw,clipped,relation_mlp,0.011961,0.006635,completed,0.698944,0.687200,,,,1.000000,0.01,train_target,ratio,16,16,16,16,1217,4,4,,,,0,16,0,0.01314708299096138,0.01314708299096138,0.003943800838057678,4,3.668972,1.743158,0.004475,20.659999,0.000000,experiments/logs/small_ratio_grid/dblp_Self-Only-MLP_r0p01_seed0.json;experiments/logs/small_ratio_grid/dblp_Self-Only-MLP_r0p01_seed1.json;experiments/logs/small_ratio_grid/dblp_Self-Only-MLP_r0p01_seed2.json
dblp,Self-Only-MLP,64,raw,clipped,relation_mlp,0.007875,0.010462,completed,0.708568,0.697153,,,,1.000000,0.02,train_target,ratio,24,24,24,24,1217,4,4,,,,0,24,0,0.01972062448644207,0.01972062448644207,0.005915701257086517,4,2.903480,0.476377,0.004264,20.660552,0.000000,experiments/logs/small_ratio_grid/dblp_Self-Only-MLP_r0p02_seed0.json;experiments/logs/small_ratio_grid/dblp_Self-Only-MLP_r0p02_seed1.json;experiments/logs/small_ratio_grid/dblp_Self-Only-MLP_r0p02_seed2.json
dblp,Self-Only-MLP,64,raw,clipped,relation_mlp,0.024943,0.025124,completed,0.682394,0.676014,,,,1.000000,0.05,train_target,ratio,61,61,61,61,1217,4,4,,,,0,61,0,0.05012325390304026,0.05012325390304026,0.015035740695094897,4,4.329052,1.834447,0.004591,20.662522,0.000000,experiments/logs/small_ratio_grid/dblp_Self-Only-MLP_r0p05_seed0.json;experiments/logs/small_ratio_grid/dblp_Self-Only-MLP_r0p05_seed1.json;experiments/logs/small_ratio_grid/dblp_Self-Only-MLP_r0p05_seed2.json
dblp,Shadow-HGC-R-1,64,raw,clipped,relation_linear,0.002012,0.002012,completed,0.826408,0.818514,0.000000,1.000000,0.023738,1.000000,0.005,train_target,ratio,16,16,16,16,1217,4,4,,,,16,32,16,0.01314708299096138,0.02629416598192276,0.007887601676115356,4,4.744953,0.426079,0.022926,20.656161,0.000000,experiments/logs/small_ratio_grid/dblp_r0p005_seed0.json;experiments/logs/small_ratio_grid/dblp_r0p005_seed1.json;experiments/logs/small_ratio_grid/dblp_r0p005_seed2.json
dblp,Shadow-HGC-R-1,64,raw,clipped,relation_linear,0.002012,0.002012,completed,0.826408,0.818514,0.000000,1.000000,0.023738,1.000000,0.01,train_target,ratio,16,16,16,16,1217,4,4,,,,16,32,16,0.01314708299096138,0.02629416598192276,0.007887601676115356,4,1.460629,0.318837,0.021265,20.649300,0.000000,experiments/logs/small_ratio_grid/dblp_r0p01_seed0.json;experiments/logs/small_ratio_grid/dblp_r0p01_seed1.json;experiments/logs/small_ratio_grid/dblp_r0p01_seed2.json
dblp,Shadow-HGC-R-1,64,raw,clipped,relation_linear,0.004025,0.004151,completed,0.825704,0.817920,0.000000,1.000000,0.020208,1.000000,0.02,train_target,ratio,24,24,24,24,1217,4,4,,,,24,48,24,0.01972062448644207,0.03944124897288414,0.011831402514173034,4,2.746720,1.443637,0.022308,20.649628,0.000000,experiments/logs/small_ratio_grid/dblp_r0p02_seed0.json;experiments/logs/small_ratio_grid/dblp_r0p02_seed1.json;experiments/logs/small_ratio_grid/dblp_r0p02_seed2.json
dblp,Shadow-HGC-R-1,64,raw,clipped,relation_linear,0.001253,0.001183,completed,0.826056,0.818393,0.000000,1.000000,0.061600,1.000000,0.05,train_target,ratio,61,61,61,61,1217,4,4,,,,61,122,61,0.05012325390304026,0.10024650780608052,0.030071481390189794,4,3.280485,0.375853,0.020694,20.658754,0.000000,experiments/logs/small_ratio_grid/dblp_r0p05_seed0.json;experiments/logs/small_ratio_grid/dblp_r0p05_seed1.json;experiments/logs/small_ratio_grid/dblp_r0p05_seed2.json
imdb,Full-WRL-GNN,64,raw,clipped,relation_linear,0.003006,0.002993,completed,0.335103,0.308643,,,,,,,count,,,,,,5,,,,,,,,,,,5,,30.666178,,,,experiments/logs/small_ratio_grid/imdb_Full-WRL-GNN_seed0.json;experiments/logs/small_ratio_grid/imdb_Full-WRL-GNN_seed1.json;experiments/logs/small_ratio_grid/imdb_Full-WRL-GNN_seed2.json
imdb,Herding-HG,64,raw,,,0.001031,,completed,0.180929,,,,,,0.005,train_target,ratio,20,20,20,20,,,,target_ratio,20,44,,20,0,,0.014587892049598834,0.0040551500405515,,0.000000,0.196251,0.000000,,,experiments/logs/small_ratio_grid/imdb_Herding_HG_target_ratio_r0p005_seed0.json;experiments/logs/small_ratio_grid/imdb_Herding_HG_target_ratio_r0p005_seed1.json;experiments/logs/small_ratio_grid/imdb_Herding_HG_target_ratio_r0p005_seed2.json
imdb,Herding-HG,64,raw,,,0.000674,,completed,0.186758,,,,,,0.005,train_target,ratio,44,44,44,44,,,,total_condensed_nodes,44,44,,44,0,,0.032093362509117436,0.008921330089213302,,0.000000,0.176609,0.000000,,,experiments/logs/small_ratio_grid/imdb_Herding_HG_total_condensed_nodes_r0p005_seed0.json;experiments/logs/small_ratio_grid/imdb_Herding_HG_total_condensed_nodes_r0p005_seed1.json;experiments/logs/small_ratio_grid/imdb_Herding_HG_total_condensed_nodes_r0p005_seed2.json
imdb,Herding-HG,64,raw,,,0.001031,,completed,0.180929,,,,,,0.01,train_target,ratio,20,20,20,20,,,,target_ratio,20,44,,20,0,,0.014587892049598834,0.0040551500405515,,0.000000,0.228899,0.000000,,,experiments/logs/small_ratio_grid/imdb_Herding_HG_target_ratio_r0p01_seed0.json;experiments/logs/small_ratio_grid/imdb_Herding_HG_target_ratio_r0p01_seed1.json;experiments/logs/small_ratio_grid/imdb_Herding_HG_target_ratio_r0p01_seed2.json
imdb,Herding-HG,64,raw,,,0.000674,,completed,0.186758,,,,,,0.01,train_target,ratio,44,44,44,44,,,,total_condensed_nodes,44,44,,44,0,,0.032093362509117436,0.008921330089213302,,0.000000,0.194560,0.000000,,,experiments/logs/small_ratio_grid/imdb_Herding_HG_total_condensed_nodes_r0p01_seed0.json;experiments/logs/small_ratio_grid/imdb_Herding_HG_total_condensed_nodes_r0p01_seed1.json;experiments/logs/small_ratio_grid/imdb_Herding_HG_total_condensed_nodes_r0p01_seed2.json
imdb,Herding-HG,64,raw,,,0.001845,,completed,0.171560,,,,,,0.02,train_target,ratio,27,27,27,27,,,,target_ratio,27,54,,27,0,,0.019693654266958426,0.005474452554744526,,0.000000,0.231402,0.000000,,,experiments/logs/small_ratio_grid/imdb_Herding_HG_target_ratio_r0p02_seed0.json;experiments/logs/small_ratio_grid/imdb_Herding_HG_target_ratio_r0p02_seed1.json;experiments/logs/small_ratio_grid/imdb_Herding_HG_target_ratio_r0p02_seed2.json
imdb,Herding-HG,64,raw,,,0.002024,,completed,0.204560,,,,,,0.02,train_target,ratio,54,54,54,54,,,,total_condensed_nodes,54,54,,54,0,,0.03938730853391685,0.010948905109489052,,0.000000,0.227665,0.000000,,,experiments/logs/small_ratio_grid/imdb_Herding_HG_total_condensed_nodes_r0p02_seed0.json;experiments/logs/small_ratio_grid/imdb_Herding_HG_total_condensed_nodes_r0p02_seed1.json;experiments/logs/small_ratio_grid/imdb_Herding_HG_total_condensed_nodes_r0p02_seed2.json
imdb,Herding-HG,64,raw,,,0.000642,,completed,0.256506,,,,,,0.05,train_target,ratio,138,138,138,138,,,,total_condensed_nodes,138,138,,138,0,,0.10065645514223195,0.027980535279805353,,0.000000,0.269787,0.000000,,,experiments/logs/small_ratio_grid/imdb_Herding_HG_total_condensed_nodes_r0p05_seed0.json;experiments/logs/small_ratio_grid/imdb_Herding_HG_total_condensed_nodes_r0p05_seed1.json;experiments/logs/small_ratio_grid/imdb_Herding_HG_total_condensed_nodes_r0p05_seed2.json
imdb,Herding-HG,64,raw,,,0.001925,,completed,0.224235,,,,,,0.05,train_target,ratio,69,69,69,69,,,,target_ratio,69,138,,69,0,,0.05032822757111598,0.013990267639902677,,0.000000,0.224769,0.000000,,,experiments/logs/small_ratio_grid/imdb_Herding_HG_target_ratio_r0p05_seed0.json;experiments/logs/small_ratio_grid/imdb_Herding_HG_target_ratio_r0p05_seed1.json;experiments/logs/small_ratio_grid/imdb_Herding_HG_target_ratio_r0p05_seed2.json
imdb,K-Center-HG,64,raw,,,0.015614,,completed,0.247866,,,,,,0.005,train_target,ratio,20,20,20,20,,,,target_ratio,20,44,,20,0,,0.014587892049598834,0.0040551500405515,,0.000000,0.178815,0.000000,,,experiments/logs/small_ratio_grid/imdb_K_Center_HG_target_ratio_r0p005_seed0.json;experiments/logs/small_ratio_grid/imdb_K_Center_HG_target_ratio_r0p005_seed1.json;experiments/logs/small_ratio_grid/imdb_K_Center_HG_target_ratio_r0p005_seed2.json
imdb,K-Center-HG,64,raw,,,0.011585,,completed,0.265147,,,,,,0.005,train_target,ratio,44,44,44,44,,,,total_condensed_nodes,44,44,,44,0,,0.032093362509117436,0.008921330089213302,,0.000000,0.179676,0.000000,,,experiments/logs/small_ratio_grid/imdb_K_Center_HG_total_condensed_nodes_r0p005_seed0.json;experiments/logs/small_ratio_grid/imdb_K_Center_HG_total_condensed_nodes_r0p005_seed1.json;experiments/logs/small_ratio_grid/imdb_K_Center_HG_total_condensed_nodes_r0p005_seed2.json
imdb,K-Center-HG,64,raw,,,0.015614,,completed,0.247866,,,,,,0.01,train_target,ratio,20,20,20,20,,,,target_ratio,20,44,,20,0,,0.014587892049598834,0.0040551500405515,,0.000000,0.200207,0.000000,,,experiments/logs/small_ratio_grid/imdb_K_Center_HG_target_ratio_r0p01_seed0.json;experiments/logs/small_ratio_grid/imdb_K_Center_HG_target_ratio_r0p01_seed1.json;experiments/logs/small_ratio_grid/imdb_K_Center_HG_target_ratio_r0p01_seed2.json
imdb,K-Center-HG,64,raw,,,0.011585,,completed,0.265147,,,,,,0.01,train_target,ratio,44,44,44,44,,,,total_condensed_nodes,44,44,,44,0,,0.032093362509117436,0.008921330089213302,,0.000000,0.199207,0.000000,,,experiments/logs/small_ratio_grid/imdb_K_Center_HG_total_condensed_nodes_r0p01_seed0.json;experiments/logs/small_ratio_grid/imdb_K_Center_HG_total_condensed_nodes_r0p01_seed1.json;experiments/logs/small_ratio_grid/imdb_K_Center_HG_total_condensed_nodes_r0p01_seed2.json
imdb,K-Center-HG,64,raw,,,0.003431,,completed,0.263273,,,,,,0.02,train_target,ratio,27,27,27,27,,,,target_ratio,27,54,,27,0,,0.019693654266958426,0.005474452554744526,,0.000000,0.216637,0.000000,,,experiments/logs/small_ratio_grid/imdb_K_Center_HG_target_ratio_r0p02_seed0.json;experiments/logs/small_ratio_grid/imdb_K_Center_HG_target_ratio_r0p02_seed1.json;experiments/logs/small_ratio_grid/imdb_K_Center_HG_target_ratio_r0p02_seed2.json
imdb,K-Center-HG,64,raw,,,0.010843,,completed,0.275036,,,,,,0.02,train_target,ratio,54,54,54,54,,,,total_condensed_nodes,54,54,,54,0,,0.03938730853391685,0.010948905109489052,,0.000000,0.228383,0.000000,,,experiments/logs/small_ratio_grid/imdb_K_Center_HG_total_condensed_nodes_r0p02_seed0.json;experiments/logs/small_ratio_grid/imdb_K_Center_HG_total_condensed_nodes_r0p02_seed1.json;experiments/logs/small_ratio_grid/imdb_K_Center_HG_total_condensed_nodes_r0p02_seed2.json
imdb,K-Center-HG,64,raw,,,0.011139,,completed,0.303144,,,,,,0.05,train_target,ratio,138,138,138,138,,,,total_condensed_nodes,138,138,,138,0,,0.10065645514223195,0.027980535279805353,,0.000000,0.256400,0.000000,,,experiments/logs/small_ratio_grid/imdb_K_Center_HG_total_condensed_nodes_r0p05_seed0.json;experiments/logs/small_ratio_grid/imdb_K_Center_HG_total_condensed_nodes_r0p05_seed1.json;experiments/logs/small_ratio_grid/imdb_K_Center_HG_total_condensed_nodes_r0p05_seed2.json
imdb,K-Center-HG,64,raw,,,0.014716,,completed,0.271601,,,,,,0.05,train_target,ratio,69,69,69,69,,,,target_ratio,69,138,,69,0,,0.05032822757111598,0.013990267639902677,,0.000000,0.224244,0.000000,,,experiments/logs/small_ratio_grid/imdb_K_Center_HG_target_ratio_r0p05_seed0.json;experiments/logs/small_ratio_grid/imdb_K_Center_HG_target_ratio_r0p05_seed1.json;experiments/logs/small_ratio_grid/imdb_K_Center_HG_target_ratio_r0p05_seed2.json
imdb,Random-HG,64,raw,,,0.011063,,completed,0.255986,,,,,,0.005,train_target,ratio,20,20,20,20,,,,target_ratio,20,44,,20,0,,0.014587892049598834,0.0040551500405515,,0.000000,0.196152,0.000000,,,experiments/logs/small_ratio_grid/imdb_Random_HG_target_ratio_r0p005_seed0.json;experiments/logs/small_ratio_grid/imdb_Random_HG_target_ratio_r0p005_seed1.json;experiments/logs/small_ratio_grid/imdb_Random_HG_target_ratio_r0p005_seed2.json
imdb,Random-HG,64,raw,,,0.010534,,completed,0.292109,,,,,,0.005,train_target,ratio,44,44,44,44,,,,total_condensed_nodes,44,44,,44,0,,0.032093362509117436,0.008921330089213302,,0.000000,0.183070,0.000000,,,experiments/logs/small_ratio_grid/imdb_Random_HG_total_condensed_nodes_r0p005_seed0.json;experiments/logs/small_ratio_grid/imdb_Random_HG_total_condensed_nodes_r0p005_seed1.json;experiments/logs/small_ratio_grid/imdb_Random_HG_total_condensed_nodes_r0p005_seed2.json
imdb,Random-HG,64,raw,,,0.011063,,completed,0.255986,,,,,,0.01,train_target,ratio,20,20,20,20,,,,target_ratio,20,44,,20,0,,0.014587892049598834,0.0040551500405515,,0.000000,1.123825,0.000000,,,experiments/logs/small_ratio_grid/imdb_Random_HG_target_ratio_r0p01_seed0.json;experiments/logs/small_ratio_grid/imdb_Random_HG_target_ratio_r0p01_seed1.json;experiments/logs/small_ratio_grid/imdb_Random_HG_target_ratio_r0p01_seed2.json
imdb,Random-HG,64,raw,,,0.010534,,completed,0.292109,,,,,,0.01,train_target,ratio,44,44,44,44,,,,total_condensed_nodes,44,44,,44,0,,0.032093362509117436,0.008921330089213302,,0.000000,0.221340,0.000000,,,experiments/logs/small_ratio_grid/imdb_Random_HG_total_condensed_nodes_r0p01_seed0.json;experiments/logs/small_ratio_grid/imdb_Random_HG_total_condensed_nodes_r0p01_seed1.json;experiments/logs/small_ratio_grid/imdb_Random_HG_total_condensed_nodes_r0p01_seed2.json
imdb,Random-HG,64,raw,,,0.011180,,completed,0.275036,,,,,,0.02,train_target,ratio,27,27,27,27,,,,target_ratio,27,54,,27,0,,0.019693654266958426,0.005474452554744526,,0.000000,1.460181,0.000000,,,experiments/logs/small_ratio_grid/imdb_Random_HG_target_ratio_r0p02_seed0.json;experiments/logs/small_ratio_grid/imdb_Random_HG_target_ratio_r0p02_seed1.json;experiments/logs/small_ratio_grid/imdb_Random_HG_target_ratio_r0p02_seed2.json
imdb,Random-HG,64,raw,,,0.011591,,completed,0.294399,,,,,,0.02,train_target,ratio,54,54,54,54,,,,total_condensed_nodes,54,54,,54,0,,0.03938730853391685,0.010948905109489052,,0.000000,0.237175,0.000000,,,experiments/logs/small_ratio_grid/imdb_Random_HG_total_condensed_nodes_r0p02_seed0.json;experiments/logs/small_ratio_grid/imdb_Random_HG_total_condensed_nodes_r0p02_seed1.json;experiments/logs/small_ratio_grid/imdb_Random_HG_total_condensed_nodes_r0p02_seed2.json
imdb,Random-HG,64,raw,,,0.009624,,completed,0.293463,,,,,,0.05,train_target,ratio,138,138,138,138,,,,total_condensed_nodes,138,138,,138,0,,0.10065645514223195,0.027980535279805353,,0.000000,0.267516,0.000000,,,experiments/logs/small_ratio_grid/imdb_Random_HG_total_condensed_nodes_r0p05_seed0.json;experiments/logs/small_ratio_grid/imdb_Random_HG_total_condensed_nodes_r0p05_seed1.json;experiments/logs/small_ratio_grid/imdb_Random_HG_total_condensed_nodes_r0p05_seed2.json
imdb,Random-HG,64,raw,,,0.015988,,completed,0.291693,,,,,,0.05,train_target,ratio,69,69,69,69,,,,target_ratio,69,138,,69,0,,0.05032822757111598,0.013990267639902677,,0.000000,0.226887,0.000000,,,experiments/logs/small_ratio_grid/imdb_Random_HG_target_ratio_r0p05_seed0.json;experiments/logs/small_ratio_grid/imdb_Random_HG_target_ratio_r0p05_seed1.json;experiments/logs/small_ratio_grid/imdb_Random_HG_target_ratio_r0p05_seed2.json
imdb,Self-Only-MLP,64,raw,clipped,relation_mlp,0.011825,0.005281,completed,0.398605,0.373865,,,,1.000000,0.005,train_target,ratio,20,20,20,20,1371,5,4,,,,0,20,0,0.014587892049598834,0.014587892049598834,0.0040551500405515,5,2.219779,19.312079,0.180357,20.900028,0.000000,experiments/logs/small_ratio_grid/imdb_Self-Only-MLP_r0p005_seed0.json;experiments/logs/small_ratio_grid/imdb_Self-Only-MLP_r0p005_seed1.json;experiments/logs/small_ratio_grid/imdb_Self-Only-MLP_r0p005_seed2.json
imdb,Self-Only-MLP,64,raw,clipped,relation_mlp,0.011825,0.005281,completed,0.398605,0.373865,,,,1.000000,0.01,train_target,ratio,20,20,20,20,1371,5,4,,,,0,20,0,0.014587892049598834,0.014587892049598834,0.0040551500405515,5,3.225604,16.758345,0.201388,17.826939,0.000000,experiments/logs/small_ratio_grid/imdb_Self-Only-MLP_r0p01_seed0.json;experiments/logs/small_ratio_grid/imdb_Self-Only-MLP_r0p01_seed1.json;experiments/logs/small_ratio_grid/imdb_Self-Only-MLP_r0p01_seed2.json
